seq_no|Supplier|Invoice_Date|Line_Description|QUANTITY|UNIT_OF_MEASURE|UNIT_COST|EXTENDED_AMOUNT 
15453455|Medline Industries Inc|6/18/2025|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|3.0|Box|110.95|332.85
15453555|Medline Industries Inc|6/18/2025|"[ Catalog: NON21444H ] GAUZE,SPONGE,4""X4"",4PLY,STRL,LF"|4.0|Box|2.39|9.56
15453564|Medline Industries Inc|6/18/2025|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|2.0|Case|83.86|167.72
15453593|Medline Industries Inc|6/18/2025|ITM-470693 - OINTMENT MOISTURE BARRIER PACKET 3.5GM CALMOSEPINE|2.0|Box|180.0|360.0
15455727|Medline Industries Inc|6/19/2025|ITM-403373 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE ADULT SIZE 11 FLEXIPORT|1.0|Each|7.95|7.95
15455863|Medline Industries Inc|6/19/2025|ITM-404632 - TRAY SUTURE REMOVAL|1.0|Case|243.93|243.93
15455910|Medline Industries Inc|6/19/2025|ITM-400106 - BAG URINARY DRAINAGE 2000ML|1.0|Case|78.0|78.0
15455983|Medline Industries Inc|6/19/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|183.2|183.2
15456042|Medline Industries Inc|6/19/2025|ITM-435874 - WIPE TOWELETTES SOAP CASTILE|10.0|Box|2.63|26.3
15456063|Medline Industries Inc|6/19/2025|[ Catalog: NONTH320 ] [ Item: ITM-400139 ] GOWN,POLY,OVRHD,THUMBLOOP,LVL3,BLUE,XL|3.0|Case|84.67|254.01
15458296|Medline Industries Inc|6/20/2025|[ Catalog: OAT6801H ] GLOVE, NITRILE, RESTORE OATMEAL, S|6.0|Box|15.46|92.76
15458313|Medline Industries Inc|6/20/2025|ITM-415399 - CUFF BLOOD PRESSURE SCREW TYPE CONNECTOR REUSABLE ADULT SIZE 11 FLEXIPORT|5.0|Each|7.95|39.75
15458427|Medline Industries Inc|6/20/2025|ITM-428340 - CUFF BLOOD PRESSURE 2 TUBE SCREW TYPE CONNECTOR REUSABLE CHILD SIZE 9 FLEXIPORT|1.0|Each|11.89|11.89
15458499|Medline Industries Inc|6/20/2025|ITM-413960 - GUEDEL AIRWAY SIZE 4 100MM|6.0|Box|2.86|17.16
15458555|Medline Industries Inc|6/20/2025|"[ Catalog: ORT19400RL ] SPLINT,WRIST,8"",RT,LG,EA"|6.0|Each|5.15|30.9
15458654|Medline Industries Inc|6/20/2025|ITM-438932 - COUNTER NEEDLE FOAM BLOCK WITH MAGNET|1.0|Case|66.36|66.36
15458781|Medline Industries Inc|6/20/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|183.2|183.2
15458782|Medline Industries Inc|6/20/2025|ITM-403521 - SPECULUM VAGINAL DISPOSABLE LARGE KLEENSPEC 590|1.0|Box|26.35|26.35
15461625|Medline Industries Inc|6/23/2025|ITM-464987 - BLADE BIOPSY STAINLESS STEEL STERILE DERMABLADE|1.0|Box|132.6|132.6
15464857|Medline Industries Inc|6/24/2025|ITM-409952 - CONTAINER SHARPS 5.4QT|1.0|Case|76.2|76.2
15464946|Medline Industries Inc|6/24/2025|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|1.0|Case|83.86|83.86
15467772|Medline Industries Inc|6/25/2025|ITM-438932 - COUNTER NEEDLE FOAM BLOCK WITH MAGNET|1.0|Case|66.36|66.36
15467829|Medline Industries Inc|6/25/2025|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|1.0|Case|83.86|83.86
15467927|Medline Industries Inc|6/25/2025|ITM-432332 - CURETTE DERMAL DISPOSABLE 5MM|3.0|Box|79.71|239.13
15467972|Medline Industries Inc|6/25/2025|ITM-403373 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE ADULT SIZE 11 FLEXIPORT|3.0|Each|7.95|23.85
15467974|Medline Industries Inc|6/25/2025|ITM-403373 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE ADULT SIZE 11 FLEXIPORT|3.0|Each|7.95|23.85
15471360|Medline Industries Inc|6/26/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|1.0|Case|810.79|810.79
15471368|Medline Industries Inc|6/26/2025|ITM-401478 - STOPCOCK THREE WAY|1.0|Case|29.03|29.03
15471588|Medline Industries Inc|6/26/2025|ITM-464987 - BLADE BIOPSY STAINLESS STEEL STERILE DERMABLADE|2.0|Box|132.6|265.2
15474350|Medline Industries Inc|6/27/2025|ITM-402212 - SYRINGE SLIP TIP DISPOSABLE 10CC|1.0|Box|32.54|32.54
15474506|Medline Industries Inc|6/27/2025|ITM-402212 - SYRINGE SLIP TIP DISPOSABLE 10CC|1.0|Box|32.54|32.54
15480158|Medline Industries Inc|6/28/2025|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|2.0|Box|110.95|221.9
15480178|Medline Industries Inc|6/28/2025|ITM-423426 - HOLDER NEEDLE CRILE-WOOD 6IN|4.0|Box|53.38|213.52
15480313|Medline Industries Inc|6/28/2025|ITM-423426 - HOLDER NEEDLE CRILE-WOOD 6IN|4.0|Box|53.38|213.52
15480447|Medline Industries Inc|6/28/2025|ITM-435874 - WIPE TOWELETTES SOAP CASTILE|4.0|Box|2.63|10.52
15480566|Medline Industries Inc|6/28/2025|ITM-464987 - BLADE BIOPSY STAINLESS STEEL STERILE DERMABLADE|2.0|Box|132.6|265.2
15480880|Medline Industries Inc|6/28/2025|ITM-428015 - BAG SPONGE COUNTER BLUE|1.0|Case|61.88|61.88
15480892|Medline Industries Inc|6/28/2025|"[ Catalog: CUR253590Z ] DRESSING,GAUZE,XEROFORM,CURAD,5""X9"",ST"|1.0|Box|27.27|27.27
15480936|Medline Industries Inc|6/28/2025|[ Catalog: SWD901014 ] SYRINGE,ORAL,1ML,CLEAR|3.0|Case - CA|87.36|262.08
15480953|Medline Industries Inc|6/28/2025|ITM-404632 - TRAY SUTURE REMOVAL|1.0|Case|243.93|243.93
15480978|Medline Industries Inc|6/28/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|194.7|194.7
15485623|Medline Industries Inc|7/1/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|194.7|194.7
15485638|Medline Industries Inc|7/1/2025|ITM-407278 - KIT FIRST AID GENERAL PURPOSE 10 PEOPLE|1.0|Each|38.36|38.36
15489675|Medline Industries Inc|7/2/2025|ITM-411054 - DRESSING PROMOGRAN MATRIX 4.34SQIN|4.0|Box|67.58|270.32
15489747|Medline Industries Inc|7/2/2025|ITM-464987 - BLADE BIOPSY STAINLESS STEEL STERILE DERMABLADE|3.0|Box|132.6|397.8
15489798|Medline Industries Inc|7/2/2025|ITM-427275 - CONTAINER SPECIMEN OR STERILE 4OZ|1.0|Case|25.27|25.27
15489940|Medline Industries Inc|7/2/2025|ITM-434462 - PACK KNEE ARTHROSCOPY HAHNEMANN CUSTOM|1.0|Case|117.51|117.51
15490156|Medline Industries Inc|7/2/2025|ITM-427275 - CONTAINER SPECIMEN OR STERILE 4OZ|1.0|Case|25.27|25.27
15493468|Medline Industries Inc|7/3/2025|[ Catalog: USU21345 ] [ Item: 0027703 ] SYSTEM,CLARIFY,VISUALIZATION|2.0|Case|360.0|720.0
15493497|Medline Industries Inc|7/3/2025|ITM-416518 - LAMP REPLACEMENT FOR OTOSCOPE|1.0|Box|71.44|71.44
15493683|Medline Industries Inc|7/3/2025|[ Catalog: NPKP56784 ] WIPE,SANITIZING,NO-RINSE,7.75X9|1.0|Case - CA|28.99|28.99
15493785|Medline Industries Inc|7/3/2025|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|2.0|Case|1406.25|2812.5
15495148|Medline Industries Inc|7/4/2025|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|3.0|Case|83.86|251.58
15495153|Medline Industries Inc|7/4/2025|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|4.0|Case|1406.25|5625.0
15495220|Medline Industries Inc|7/4/2025|ITM-403130 - AIRWAY OVASSAPIAN|10.0|Case|22.0|220.0
15495332|Medline Industries Inc|7/4/2025|[ Catalog: MDSNOTOUCH ] [ Item: ITM-403199 ] THERMOMETER, FOREHEAD, NO TOUCH|4.0|Each|59.32|237.28
15495443|Medline Industries Inc|7/4/2025|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|2.0|Box|110.95|221.9
15495530|Medline Industries Inc|7/5/2025|[ Catalog: MMM9200 ] [ Item: 0008217 ] MBO-ANTISEPTIC,HAND,AVAGARD,16OZ|1.0|Case|230.61|230.61
15497730|Medline Industries Inc|5/24/2025|"0071637|INSUFFLATION NEEDLE ETHPN120"|5.0|Box|722.61|3613.05
15497738|Medline Industries Inc|7/7/2025|ITM-426406 - SHOE POST OP MEDIUM ORTHOWEDGE DARCO|3.0|Each|19.9|59.7
15497765|Medline Industries Inc|7/7/2025|ITM-471067 - STETHOSCOPE DISPOSABLE YELLOW|1.0|Case|134.81|134.81
15497774|Medline Industries Inc|7/7/2025|ITM-471042 - DRESSING HYDROCOLLOID EXTRA THIN STERILE 6INX6IN DUODERM|1.0|Box|28.93|28.93
15497781|Medline Industries Inc|7/7/2025|ITM-470704 - TAPE SURGICAL SINGLE-USE WHITE 1INX1.5YD TRANSPORE|1.0|Case|133.15|133.15
15497797|Medline Industries Inc|7/7/2025|"[ Catalog: ORT19400RM ] SPLINT,WRIST,8"",RT,MD,EA"|6.0|Each|5.13|30.78
15498536|Medline Industries Inc|5/28/2025|"0060398|HEEL WARMER INFANT 11460010T"|1.0|Box|9.06|9.06
15498600|Medline Industries Inc|5/29/2025|"0001351|NASAL DRESSING HOLDER"|1.0|Box|45.0|45.0
15498603|Medline Industries Inc|5/29/2025|"0001351|NASAL DRESSING HOLDER"|1.0|Box|45.0|45.0
15498626|Medline Industries Inc|5/29/2025|"LPH0011|TOURNIQUET TEXTURED ORANGE"|1.0|Case|75.55|75.55
15498694|Medline Industries Inc|5/31/2025|"0007522|TAPE AUTOCLAVE 1"""|1.0|Case|79.8|79.8
15498717|Medline Industries Inc|5/31/2025|"LPH0011|TOURNIQUET TEXTURED ORANGE"|1.0|Case|75.55|75.55
15498995|Medline Industries Inc|6/4/2025|"0060398|HEEL WARMER INFANT 11460010T"|1.0|Box|9.06|9.06
15499003|Medline Industries Inc|6/4/2025|"LPH0011|TOURNIQUET TEXTURED ORANGE"|3.0|Case|75.55|226.65
15499019|Medline Industries Inc|6/4/2025|"0071637|INSUFFLATION NEEDLE ETHPN120"|4.0|Box|722.61|2890.44
15499031|Medline Industries Inc|6/5/2025|"0060398|HEEL WARMER INFANT 11460010T"|6.0|Box|9.06|54.36
15499040|Medline Industries Inc|6/5/2025|"0007522|TAPE AUTOCLAVE 1"""|1.0|Case|79.8|79.8
15499069|Medline Industries Inc|6/5/2025|"LU00504|URINE-C&S TRANSFER STRAW KIT C"|4.0|Box|30.25|121.0
15499080|Medline Industries Inc|6/5/2025|"0060398|HEEL WARMER INFANT 11460010T"|1.0|Box|9.06|9.06
15499082|Medline Industries Inc|6/5/2025|"LPH0011|TOURNIQUET TEXTURED ORANGE"|8.0|Case|75.55|604.4
15499126|Medline Industries Inc|6/5/2025|"0071637|INSUFFLATION NEEDLE ETHPN120"|10.0|Box|722.61|7226.1
15499132|Medline Industries Inc|6/5/2025|"0003890|DRAIN BLAKE 19FR."|2.0|Case|491.47|982.94
15499170|Medline Industries Inc|6/5/2025|"LPH0011|TOURNIQUET TEXTURED ORANGE"|1.0|Case|75.55|75.55
15499202|Medline Industries Inc|3/22/2025|PAD PREP ALCOHOL 2 PLY STERILE LARGE|1.0|Box|2.34|2.34
15499209|Medline Industries Inc|4/3/2025|PAD PREP ALCOHOL 2 PLY STERILE LARGE|2.0|Box|2.34|4.68
15499214|Medline Industries Inc|4/8/2025|COVER PROBE THERMOMETER DISPOSABLE SURETEMP|1.0|Box|4.18|4.18
15501405|Medline Industries Inc|5/14/2025|"0060398|HEEL WARMER INFANT 11460010T"|6.0|Box|9.06|54.36
15501747|Medline Industries Inc|7/8/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|194.7|194.7
15501749|Medline Industries Inc|5/14/2025|"0003890|DRAIN BLAKE 19FR."|1.0|Case|491.47|491.47
15501755|Medline Industries Inc|5/14/2025|freight|0.0||0.0|18.39
15501758|Medline Industries Inc|5/14/2025|freight|0.0||0.0|18.86
15501760|Medline Industries Inc|5/14/2025|freight|0.0||0.0|23.51
15501762|Medline Industries Inc|5/14/2025|freight|0.0||0.0|16.12
15501886|Medline Industries Inc|5/15/2025|"LPH0011|TOURNIQUET TEXTURED ORANGE"|4.0|Case|75.55|302.2
15501915|Medline Industries Inc|5/15/2025|"0007522|TAPE AUTOCLAVE 1"""|1.0|Case|79.8|79.8
15503184|Medline Industries Inc|5/16/2025|Freight|1.0|Each|17.02|17.02
15503234|Medline Industries Inc|5/17/2025|"0070217|DRAPE MICROSCOPE"|1.0|Case|168.41|168.41
15503289|Medline Industries Inc|5/20/2025|"0004675|CUP FOAM 16 OZ"|1.0|Case|41.4|41.4
15503300|Medline Industries Inc|5/20/2025|"0021032|SHIRT SCRUB DISP XL ER P9154"|1.0|Case|87.5|87.5
15503313|Medline Industries Inc|5/20/2025|"LPH0011|TOURNIQUET TEXTURED ORANGE"|1.0|Case|75.55|75.55
15503327|Medline Industries Inc|5/20/2025|"0021312|SHIRT SCRUB DISP MED P9152 ER"|1.0|Case|75.6|75.6
15503339|Medline Industries Inc|5/20/2025|"LU00504|URINE-C&S TRANSFER STRAW KIT C"|8.0|Box|30.25|242.0
15503340|Medline Industries Inc|5/20/2025|"LPH0011|TOURNIQUET TEXTURED ORANGE"|8.0|Case|75.55|604.4
15503420|Medline Industries Inc|5/22/2025|"0038477|DRESSING IV3000 4"" X 4 3/4"""|1.0|Box|32.07|32.07
15503447|Medline Industries Inc|5/22/2025|"0003890|DRAIN BLAKE 19FR."|2.0|Case|491.47|982.94
15503456|Medline Industries Inc|5/23/2025|"LPH0011|TOURNIQUET TEXTURED ORANGE"|1.0|Case|75.55|75.55
15507725|Medline Industries Inc|7/10/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|183.2|183.2
15507842|Medline Industries Inc|7/10/2025|ITM-412374 - BLADE CLIPPER ASSEMBLY FOR PIVOTING HEAD PURPLE|1.0|Case|98.5|98.5
15507889|Medline Industries Inc|7/10/2025|ITM-435874 - WIPE TOWELETTES SOAP CASTILE|2.0|Box|2.63|5.26
15507912|Medline Industries Inc|7/10/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|183.2|183.2
15508199|Medline Industries Inc|7/10/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|183.2|183.2
15508232|Medline Industries Inc|7/10/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|183.2|183.2
15508281|Medline Industries Inc|7/10/2025|[ Catalog: PRM088002CP ] BANDAGE,COHESIVE,COLOR PK,2X5YD|4.0|Case - CA|39.23|156.92
15508334|Medline Industries Inc|7/10/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|183.2|183.2
15508337|Medline Industries Inc|7/10/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|183.2|183.2
15508363|Medline Industries Inc|7/10/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|183.2|183.2
15508367|Medline Industries Inc|7/10/2025|[ Catalog: MG3002H ] GLOVE,EXAM,NITRILE,MG ES, 300, M|2.0|Box|7.06|14.12
15511425|Medline Industries Inc|7/11/2025|ITM-416518 - LAMP REPLACEMENT FOR OTOSCOPE|2.0|Box|71.44|142.88
15511446|Medline Industries Inc|7/11/2025|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|1.0|Case|83.86|83.86
15514469|Medline Industries Inc|7/14/2025|freight|0.0||0.0|20.82
15514541|Medline Industries Inc|7/14/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|2.0|Case|810.79|1621.58
15514588|Medline Industries Inc|7/14/2025|freight|0.0||0.0|31.77
15514603|Medline Industries Inc|7/14/2025|freight|0.0||0.0|412.21
15514607|Medline Industries Inc|7/14/2025|ITM-439340 - WIPE CLEANING SCREEN 6INX9IN EASY SCREEN|1.0|Case|46.82|46.82
15514679|Medline Industries Inc|7/14/2025|freight|0.0||0.0|191.66
15514744|Medline Industries Inc|7/14/2025|ITM-404632 - TRAY SUTURE REMOVAL|1.0|Case|243.93|243.93
15514750|Medline Industries Inc|7/14/2025|ITM-417131 - POUCH STERILIZATION STEAM AND GAS SELF-SEAL 5INX15IN|1.0|Case|142.75|142.75
15520816|Medline Industries Inc|7/16/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|3.0|Case|810.79|2432.37
15520840|Medline Industries Inc|7/16/2025|ITM-400468 - INDICATOR BIOLOGICAL STEAM STERILIZATION 1 HOUR BLUE ATTEST|1.0|Box|87.22|87.22
15521224|Medline Industries Inc|7/16/2025|freight|1.0||19.25|19.25
15524366|Medline Industries Inc|7/17/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|2.0|Case|810.79|1621.58
15524384|Medline Industries Inc|7/17/2025|ITM-413260 - BANDAGE ADHESIVE FABRIC STERILE 1INX3IN CURAD|1.0|Case|23.46|23.46
15524385|Medline Industries Inc|7/17/2025|ITM-413260 - BANDAGE ADHESIVE FABRIC STERILE 1INX3IN CURAD|1.0|Case|23.46|23.46
15524528|Medline Industries Inc|7/17/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|183.2|183.2
15524636|Medline Industries Inc|7/17/2025|ITM-464987 - BLADE BIOPSY STAINLESS STEEL STERILE DERMABLADE|1.0|Box|132.6|132.6
15524651|Medline Industries Inc|7/17/2025|ITM-435874 - WIPE TOWELETTES SOAP CASTILE|10.0|Box|2.63|26.3
15524702|Medline Industries Inc|7/17/2025|[ Catalog: SWD901014 ] SYRINGE,ORAL,1ML,CLEAR|3.0|Case - CA|87.36|262.08
15524771|Medline Industries Inc|7/17/2025|"[ Catalog: B-D383591 ] CATHETER NEXIVA DIFFSICS 22G X 1.00"""|2.0|Case|389.6|779.2
15527781|Medline Industries Inc|7/18/2025|ITM-463460 - HOLDER GLOVE BOX HORIZONTAL MOUNT WIRE TRIPLE|1.0|Case|65.82|65.82
15536897|Medline Industries Inc|7/23/2025|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|2.0|Box|110.95|221.9
15536921|Medline Industries Inc|7/23/2025|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|1.0|Case|83.86|83.86
15537049|Medline Industries Inc|7/23/2025|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|1.0|Case|1406.25|1406.25
15537203|Medline Industries Inc|7/23/2025|[ Catalog: HRQ280H ] GEL,ULTRASOUND,ECOVUE,STERILE,20G|10.0|Each|0.83|8.3
15537363|Medline Industries Inc|7/23/2025|ITM-439340 - WIPE CLEANING SCREEN 6INX9IN EASY SCREEN|1.0|Case|46.82|46.82
15539964|Medline Industries Inc|7/24/2025|[ Catalog: MDSM616201 ] ELECTRODE,ECG,TAB,10/CARD,5000/CS, ADULT|1.0|Case|244.62|244.62
15540225|Medline Industries Inc|7/24/2025|[ Catalog: SKR0702020001 ] [ Item: 0021349 ] MANIFOLD,4 PORT,W/ SPECIMEN|4.0|Case|497.15|1988.6
15544331|Medline Industries Inc|7/26/2025|[ Catalog: SPRM088003 ] BANDAGE,COHESIVE,TAN,3X5YD,LF,STRL|1.0|Case|50.44|50.44
15544540|Medline Industries Inc|7/26/2025|ITM-404632 - TRAY SUTURE REMOVAL|1.0|Case|243.93|243.93
15544723|Medline Industries Inc|7/26/2025|ITM-411054 - DRESSING PROMOGRAN MATRIX 4.34SQIN|1.0|Box|67.58|67.58
15552108|Medline Industries Inc|7/30/2025|ITM-464987 - BLADE BIOPSY STAINLESS STEEL STERILE DERMABLADE|2.0|Box|132.6|265.2
15552344|Medline Industries Inc|7/30/2025|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|2.0|Case|83.86|167.72
15552358|Medline Industries Inc|7/30/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|183.2|183.2
15552398|Medline Industries Inc|7/30/2025|ITM-439105 - GLOVE SURGICAL GREEN SIZE 7.0 NEOPRENE POWDER FREE STERILE LATEX FREE DERMASSURE|1.0|Case|230.0|230.0
15552411|Medline Industries Inc|7/30/2025|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|2.0|Box|110.95|221.9
15552590|Medline Industries Inc|7/30/2025|ITM-400933 - BLADE  MYRINGTOMY|1.0|Box|65.03|65.03
15552646|Medline Industries Inc|7/30/2025|ITM-434462 - PACK KNEE ARTHROSCOPY HAHNEMANN CUSTOM|2.0|Case|117.51|235.02
15559861|Medline Industries Inc|7/31/2025|ITM-435874 - WIPE TOWELETTES SOAP CASTILE|30.0|Box|2.63|78.9
15559935|Medline Industries Inc|7/31/2025|ITM-449725 - DRESSING HYDROFIBER ADVANTAGE 0.75INX18IN AQUACEL|10.0|Box|47.18|471.8
15559957|Medline Industries Inc|7/31/2025|[ Catalog: OBPC020120Z ] [ Item: ITM-476439 ] SPECULUM,VAGINAL,ER,BUILT-IN-LIGHT,L|1.0|Box|37.6|37.6
15559964|Medline Industries Inc|7/31/2025|ITM-435874 - WIPE TOWELETTES SOAP CASTILE|24.0|Box|2.63|63.12
15562420|Medline Industries Inc|8/1/2025|ITM-411024 - APPLICATOR SKIN PREPERATION STERILE CLEAR 10.5ML CHLORAPREP|1.0|Box|80.75|80.75
15562850|Medline Industries Inc|8/1/2025|ITM-434462 - PACK KNEE ARTHROSCOPY HAHNEMANN CUSTOM|1.0|Case|117.51|117.51
15564657|Medline Industries Inc|8/2/2025|ITM-412658 - WIPE SENSITIVE BABY UNSCENTED PAMPERS|90.0|Case|2.82|253.8
15566909|Medline Industries Inc|8/4/2025|ITM-429465 - LOOP VESSEL MINI RED|1.0|Case|114.4|114.4
15566930|Medline Industries Inc|8/4/2025|ITM-429664 - BATTERY ALKALINE SIZE AA 1.5V ENERGIZER INDUSTRIAL|1.0|Case|33.12|33.12
15566949|Medline Industries Inc|8/4/2025|ITM-404632 - TRAY SUTURE REMOVAL|1.0|Case|243.93|243.93
15566953|Medline Industries Inc|8/4/2025|ITM-438245 - CAP SHAMPOO AND CONDITIONING RINSE FREE READYBATH|1.0|Case|42.8|42.8
15570361|Medline Industries Inc|8/5/2025|[ Catalog: W-AREUS11 ] [ Item: ITM-424852 ] CUFF,FLEXIPORT,REUSE,ADULT,NO TUBE|2.0|Each|7.34|14.68
15570424|Medline Industries Inc|8/5/2025|ITM-470693 - OINTMENT MOISTURE BARRIER PACKET 3.5GM CALMOSEPINE|1.0|Box|180.0|180.0
15570586|Medline Industries Inc|8/5/2025|ITM-471077 - BATTERY AAA ALKALINE PROCELL|1.0|Case|33.12|33.12
15570658|Medline Industries Inc|8/5/2025|ITM-435874 - WIPE TOWELETTES SOAP CASTILE|2.0|Box|2.63|5.26
15570821|Medline Industries Inc|8/5/2025|[ Catalog: MDSM616201 ] ELECTRODE,ECG,TAB,10/CARD,5000/CS, ADULT|1.0|Case|251.33|251.33
15573799|Medline Industries Inc|8/6/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|2.0|Case|183.2|366.4
15574132|Medline Industries Inc|8/6/2025|[ Catalog: MSG9075 ] [ Item: ITM-438876 ] GLOVE,SURG,SENSICARE PI,LF,PF,7.5|1.0|Case - CA|292.16|292.16
15577209|Medline Industries Inc|8/7/2025|ITM-403210 - SPECULUM OTOSCOPE DISPOSABLE 3MM KLEENSPEC|1.0|Case|201.72|201.72
15577247|Medline Industries Inc|8/7/2025|ITM-403210 - SPECULUM OTOSCOPE DISPOSABLE 3MM KLEENSPEC|1.0|Case|201.72|201.72
15577271|Medline Industries Inc|8/7/2025|ITM-409734 - DRESSING TELFA 3IN X 8IN|1.0|Case|161.75|161.75
15577431|Medline Industries Inc|8/7/2025|ITM-403210 - SPECULUM OTOSCOPE DISPOSABLE 3MM KLEENSPEC|1.0|Case|201.72|201.72
15580706|Medline Industries Inc|8/8/2025|ITM-432332 - CURETTE DERMAL DISPOSABLE 5MM|3.0|Box|79.71|239.13
15580838|Medline Industries Inc|8/8/2025|ITM-411748 - COVER PROBE THERMOMETER DISPOSABLE SURETEMP|5.0|Case|125.54|627.7
15580999|Medline Industries Inc|8/8/2025|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|2.0|Box|110.95|221.9
15581160|Medline Industries Inc|8/8/2025|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|1.0|Case|1406.25|1406.25
15581163|Medline Industries Inc|8/8/2025|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|1.0|Case|83.86|83.86
15593202|Medline Industries Inc|8/12/2025|[ Catalog: MDS093901ZZ ] SWABSTICK,PVP-I,1/PK|2.0|Box|9.28|18.56
15593207|Medline Industries Inc|8/12/2025|ITM-471077 - BATTERY AAA ALKALINE PROCELL|1.0|Case|33.12|33.12
15593450|Medline Industries Inc|8/12/2025|ITM-403373 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE ADULT SIZE 11 FLEXIPORT|2.0|Each|7.95|15.9
15593463|Medline Industries Inc|8/12/2025|ITM-471077 - BATTERY AAA ALKALINE PROCELL|12.0|Case|33.12|397.44
15596693|Medline Industries Inc|8/14/2025|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|3.0|Box|110.95|332.85
15596830|Medline Industries Inc|8/14/2025|ITM-408236 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE LARGE ADULT SIZE 12 FLEXIPORT|1.0|Each|8.12|8.12
15597581|Medline Industries Inc|8/15/2025|ITM-464987 - BLADE BIOPSY STAINLESS STEEL STERILE DERMABLADE|2.0|Box|132.6|265.2
15597796|Medline Industries Inc|8/15/2025|ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN|1.0|Case|101.41|101.41
