SEQ_NO|SUPPLIER|INVOICE_DATE|LINE_DESCRIPTION|QUANTITY|UNIT_OF_MEASURE|UNIT_COST|EXTENDED_AMOUNT 
1518502|1580 Medline Industries Inc|2024-08-01|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1367.9|1367.9
1521376|1580 Medline Industries Inc|2024-08-01|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.8|83.8
1523035|1580 Medline Industries Inc|2024-07-31|BP Cuffs: FlexiPort Reusable 1-Tube Blood Pressure Cuff, Screw Connector, Child,|6.0|Each|7.59|45.54
1523057|1580 Medline Industries Inc|2024-07-31|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|1.0|Box|29.33|29.33
1523732|1580 Medline Industries Inc|2024-07-31|SUTURE, 2-0 SILK FS 18IN|1.0||20.03|20.03
1523738|1580 Medline Industries Inc|2024-07-31|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED P-3|1.0||89.45|89.45
1523754|1580 Medline Industries Inc|2024-07-31|SUTURE, 2-0 SILK FS 18IN|2.0||20.03|40.06
1526359|1580 Medline Industries Inc|2024-07-27|Freight|0.0||0.0|16.86
1526377|1580 Medline Industries Inc|2024-07-27|Freight|0.0||0.0|3.97
1526379|1580 Medline Industries Inc|2024-07-27|Freight|0.0||0.0|22.27
1526392|1580 Medline Industries Inc|2024-07-27|CAP SHAMPOO CONDITIONER READYBATH|15.0|Case|48.28|724.2
1526401|1580 Medline Industries Inc|2024-07-27|TAPE SURG LF TRANSPORE WHT 1INX1.5YD|15.0|Case|121.05|1815.75
1526529|1580 Medline Industries Inc|2024-07-27|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|8.0|Box|14.75|118.0
1526589|1580 Medline Industries Inc|2024-07-27|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|4.0|Box|29.33|117.32
1526595|1580 Medline Industries Inc|2024-07-27|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|20.0|Bag|1.86|37.2
1526634|1580 Medline Industries Inc|2024-07-27|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.86|18.6
1526643|1580 Medline Industries Inc|2024-07-27|Vaginal Speculums: KleenSpec 590 Series Vaginal Speculum, Disposable, Size MCent|2.0|Box|33.65|67.3
1526644|1580 Medline Industries Inc|2024-07-27|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|25.0|Bag|1.86|46.5
1526702|1580 Medline Industries Inc|2024-07-27|DRAIN, WOUND - BLAKE HUBLESS 15FR|1.0||151.0|151.0
1526704|1580 Medline Industries Inc|2024-07-27|CRADLE, ARM ULNAR NERVE FOAM|1.0||94.6|94.6
1526707|1580 Medline Industries Inc|2024-07-27|RELOAD, ENDO GIA MED THICK PURPLE 45MM|1.0||930.0|930.0
1527240|1580 Medline Industries Inc|2024-07-26|Freight|0.0||0.0|12.51
1527243|1580 Medline Industries Inc|2024-07-26|Freight|0.0||0.0|13.16
1527254|1580 Medline Industries Inc|2024-07-26|APPLICATOR SKIN CHLORAPREP CLR 10.5ML|2.0|Case|347.0|694.0
1527260|1580 Medline Industries Inc|2024-07-26|SOLUTION INHALATION STER H2O 2000ML|150.0|Case|33.0|4950.0
1529502|1580 Medline Industries Inc|2024-07-26|TUBING STERILIZATION STEAM AND GAS PAPER/POLY 8INX100FT|1.0|Case|58.27|58.27
1529541|1580 Medline Industries Inc|2024-07-26|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1367.9|1367.9
1530115|1580 Medline Industries Inc|2024-07-26|DRAIN, WOUND - BLAKE HUBLESS 15FR|1.0||151.0|151.0
1530127|1580 Medline Industries Inc|2024-07-26|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
1530276|1580 Medline Industries Inc|2024-07-25|Freight|0.0||0.0|134.67
1530291|1580 Medline Industries Inc|2024-07-25|Freight|0.0||0.0|11.86
1530294|1580 Medline Industries Inc|2024-07-25|Freight|0.0||0.0|13.84
1530348|1580 Medline Industries Inc|2024-07-25|DRESSING, MEPILEX BORDER AG POST OP ANTIMICROBIAL 4INX14IN|8.0||171.3|1370.4
1530825|1580 Medline Industries Inc|2024-07-25|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|2.0|Box|29.33|58.66
1530882|1580 Medline Industries Inc|2024-07-25|MARKER SKIN FINE TIP WITH RULER 6 BLANK LABEL LATEX FREE STERILE|1.0|Case|41.12|41.12
1531443|1580 Medline Industries Inc|2024-07-25|RELOAD, ENDO GIA MED THICK PURPLE 45MM|1.0||930.0|930.0
1531460|1580 Medline Industries Inc|2024-07-25|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
1531598|1580 Medline Industries Inc|2024-07-24|Freight|0.0||0.0|11.53
1531621|1580 Medline Industries Inc|2024-07-24|CANNULA NASAL FLEX TUB OPTIFLOW JR 2 XL|1.0|Box|946.6|946.6
1531636|1580 Medline Industries Inc|2024-07-24|Freight|0.0||0.0|13.16
1532370|1580 Medline Industries Inc|2024-07-24|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|1.0|Box|29.33|29.33
1533323|1580 Medline Industries Inc|2024-07-23|Freight|0.0||0.0|18.17
1533987|1580 Medline Industries Inc|2024-07-23|INVISISHIELD ISOLATION BAG, STERILE, 20X20|1.0|Box|49.61|49.61
1534422|1580 Medline Industries Inc|2024-07-23|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||85.77|85.77
1534452|1580 Medline Industries Inc|2024-07-23|RELOAD TA 30MM - 4.8MM|1.0||206.92|206.92
1535204|1580 Medline Industries Inc|2024-07-22|GLOVE SURGICAL LATEX FREE POWDER FREE DERMASSURE GREEN 7.5|1.0|Box|71.5|71.5
1535637|1580 Medline Industries Inc|2024-07-22|DRESSING, MEPILEX BORDER AG POST OP ANTIMICROBIAL 4INX14IN|10.0||171.3|1713.0
1535639|1580 Medline Industries Inc|2024-07-22|CATH, COUNCIL 20FR|1.0||148.8|148.8
1535643|1580 Medline Industries Inc|2024-07-22|SUTURE, 2-0 SILK FS 18IN|2.0||20.03|40.06
1535659|1580 Medline Industries Inc|2024-07-22|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||92.52|92.52
1535660|1580 Medline Industries Inc|2024-07-22|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||92.52|92.52
1535661|1580 Medline Industries Inc|2024-07-22|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|2.0||92.52|185.04
1535662|1580 Medline Industries Inc|2024-07-22|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|2.0||92.52|185.04
1535663|1580 Medline Industries Inc|2024-07-22|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||92.52|92.52
1535664|1580 Medline Industries Inc|2024-07-22|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||92.52|92.52
1535665|1580 Medline Industries Inc|2024-07-22|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||92.52|92.52
1535668|1580 Medline Industries Inc|2024-07-22|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||92.52|92.52
1535669|1580 Medline Industries Inc|2024-07-22|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||92.52|92.52
1535873|1580 Medline Industries Inc|2024-07-20|Freight|0.0||0.0|9.61
1536114|1580 Medline Industries Inc|2024-07-19|COUNTER SPONGE BAG BLU LF|9.0|Case|65.45|589.05
1536166|1580 Medline Industries Inc|2024-07-19|Freight|0.0||0.0|39.1
1536242|1580 Medline Industries Inc|2024-07-19|INFUSOR PRESSURE SLEEVE WITH STOPCOCK VALVE LATEX FREE DISPOSABLE 1000ML|12.0|Each|12.72|152.64
1536641|1580 Medline Industries Inc|2024-07-19|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|5.0|Bag|1.86|9.3
1536722|1580 Medline Industries Inc|2024-07-19|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|1.0|Bag|1.86|1.86
1537170|1580 Medline Industries Inc|2024-07-19|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
1537177|1580 Medline Industries Inc|2024-07-19|SUTURE, 2-0 SILK FS 18IN|2.0||20.03|40.06
1537209|1580 Medline Industries Inc|2024-07-19|SUTURE, 2-0 SILK FS 18IN|2.0||20.03|40.06
1537822|1580 Medline Industries Inc|2024-07-18|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|5.0|Bag|1.86|9.3
1538278|1580 Medline Industries Inc|2024-07-18|AIRWAY, OVASSAPIAN|1.0||24.0|24.0
1538404|1580 Medline Industries Inc|2024-07-17|Freight|0.0||0.0|71.41
1538922|1580 Medline Industries Inc|2024-07-17|BP Cuffs: FlexiPort Reusable 2-Tube Blood Pressure Cuff, Screw Connector, Large|2.0|Each|9.14|18.28
1538934|1580 Medline Industries Inc|2024-07-17|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|4.0|Bag|1.86|7.44
1538938|1580 Medline Industries Inc|2024-07-17|INFUSOR PRESSURE SLEEVE WITH STOPCOCK VALVE LATEX FREE DISPOSABLE 1000ML|12.0|Each|12.72|152.64
1538967|1580 Medline Industries Inc|2024-07-17|GLOVE SURGICAL LATEX FREE POWDER FREE DERMASSURE GREEN 7.5|4.0|Box|71.5|286.0
1539029|1580 Medline Industries Inc|2024-07-17|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1367.9|1367.9
1539034|1580 Medline Industries Inc|2024-07-17|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|2.0|Case|1367.9|2735.8
1539438|1580 Medline Industries Inc|2024-07-17|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
1539599|1580 Medline Industries Inc|2024-07-16|Freight|0.0||0.0|27.59
1540315|1580 Medline Industries Inc|2024-07-16|TUBE,TRACH,FLX,CFFLSS,7.5MM,W/DISPIC|1.0|Each|39.71|39.71
1540331|1580 Medline Industries Inc|2024-07-16|Skin Prep Applicators: BD ChloraPrep Hi-Lite Orange 10.5 mL Skin Prep Applicator|10.0|Each|3.78|37.8
1540860|1580 Medline Industries Inc|2024-07-15|BANDAGE GZ 6 PLY BULKEE II 4.5INX4.1YD|40.0|Case|59.74|2389.6
1540868|1580 Medline Industries Inc|2024-07-15|DRESSING HYDROFIBER AQUACEL 0.75X18IN|8.0|Box|20.21|161.68
1541681|1580 Medline Industries Inc|2024-07-15|SALINE,.9%,3 ML,VIAL|1.0|Box|8.05|8.05
1541682|1580 Medline Industries Inc|2024-07-15|SALINE,.9%,3 ML,VIAL|1.0|Box|8.05|8.05
1542187|1580 Medline Industries Inc|2024-07-15|SUTURE, 2-0 SILK FS 18IN|2.0||20.03|40.06
1542200|1580 Medline Industries Inc|2024-07-15|SUTURE, 6-0 ETHILON P-1 18IN|1.0||53.12|53.12
1542337|1580 Medline Industries Inc|2024-07-13|Freight|0.0||0.0|23.16
1542340|1580 Medline Industries Inc|2024-07-13|"Littmann Classic II Infant Stethoscope, Black Tube, 28"""|5.0|Each|37.22|186.08
1542422|1580 Medline Industries Inc|2024-07-13|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|2.0|Case|1367.9|2735.8
1542452|1580 Medline Industries Inc|2024-07-13|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|50.0|Bag|1.86|93.0
1542476|1580 Medline Industries Inc|2024-07-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||103.35|103.35
1542477|1580 Medline Industries Inc|2024-07-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||94.36|94.36
1542478|1580 Medline Industries Inc|2024-07-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||96.13|96.13
1542479|1580 Medline Industries Inc|2024-07-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||96.13|96.13
1542480|1580 Medline Industries Inc|2024-07-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||94.36|94.36
1542481|1580 Medline Industries Inc|2024-07-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||96.13|96.13
1542482|1580 Medline Industries Inc|2024-07-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||96.13|96.13
1542483|1580 Medline Industries Inc|2024-07-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|4.0||94.36|377.42
1542484|1580 Medline Industries Inc|2024-07-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||96.13|96.13
1542485|1580 Medline Industries Inc|2024-07-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||103.35|103.35
1542486|1580 Medline Industries Inc|2024-07-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||96.13|96.13
1542487|1580 Medline Industries Inc|2024-07-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||94.36|94.36
1542504|1580 Medline Industries Inc|2024-07-12|Freight|0.0||0.0|18.32
1542511|1580 Medline Industries Inc|2024-07-12|TAPE SURG LF TRANSPORE WHT 1INX1.5YD|5.0|Case|135.2|676.0
1542517|1580 Medline Industries Inc|2024-07-12|Freight|0.0||0.0|13.3
1544219|1580 Medline Industries Inc|2024-07-12|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1367.9|1367.9
1544314|1580 Medline Industries Inc|2024-07-12|BULB SCOPE HALOGEN VAGINAL SPECULUM EXAMINATION 6V RECTAL|3.0|Box|104.01|312.03
1544701|1580 Medline Industries Inc|2024-07-12|RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM|1.0||1182.0|1182.0
1544717|1580 Medline Industries Inc|2024-07-12|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.8|83.8
1544726|1580 Medline Industries Inc|2024-07-12|SUTURE, 2-0 SILK FS 18IN|1.0||20.03|20.03
1544841|1580 Medline Industries Inc|2024-07-11|Freight|0.0||0.0|28.79
1544851|1580 Medline Industries Inc|2024-07-11|Freight|0.0||0.0|12.07
1544870|1580 Medline Industries Inc|2024-07-11|STETHOSCOPE SGL HEAD DISP LF YELLOW|33.0|Case|33.87|1117.71
1544887|1580 Medline Industries Inc|2024-07-11|Freight|0.0||0.0|39.27
1544889|1580 Medline Industries Inc|2024-07-11|Freight|0.0||0.0|10.83
1544900|1580 Medline Industries Inc|2024-07-11|Freight|0.0||0.0|3.88
1545458|1580 Medline Industries Inc|2024-07-11|HOLDER NEEDLE CRILE-WOOD STERILE 6IN|1.0|Case|106.65|106.65
1545469|1580 Medline Industries Inc|2024-07-11|BANDAGE ADHESIVE FABRIC LATEX FREE CURAD BLUE 1X3IN|1.0|Case|33.22|33.22
1545493|1580 Medline Industries Inc|2024-07-11|BANDAGE ADHESIVE FABRIC LATEX FREE CURAD BLUE 1X3IN|1.0|Case|33.22|33.22
1545506|1580 Medline Industries Inc|2024-07-11|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|1.0|Box|29.33|29.33
1545852|1580 Medline Industries Inc|2024-07-11|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
1547444|1580 Medline Industries Inc|2024-07-10|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
1547446|1580 Medline Industries Inc|2024-07-10|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
1547465|1580 Medline Industries Inc|2024-07-10|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.8|83.8
1547466|1580 Medline Industries Inc|2024-07-10|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED P-3|1.0||89.45|89.45
1547550|1580 Medline Industries Inc|2024-07-09|Freight|0.0||0.0|50.0
1547567|1580 Medline Industries Inc|2024-07-09|Freight|0.0||0.0|37.31
1548913|1580 Medline Industries Inc|2024-07-08|TAPE SURG LF TRANSPORE WHT 1INX1.5YD|10.0|Case|135.2|1352.0
1549668|1580 Medline Industries Inc|2024-07-08|"PAD,ABDOMINAL,5""X9"",STERILE,LF,1/PK"|35.0|Each|0.08|2.8
1549669|1580 Medline Industries Inc|2024-07-08|FORK,PLASTIC,5.75IN,WHITE,STD WT|1.0|Case|12.51|12.51
1549672|1580 Medline Industries Inc|2024-07-08|CUP,FOAM,16 OZ|5.0|Bag|1.77|8.85
1549673|1580 Medline Industries Inc|2024-07-08|GLOVE,EXAM,NITRILE,FG TOUCH, 300, M|5.0|Box|15.92|79.6
1549674|1580 Medline Industries Inc|2024-07-08|GLOVE,EXAM,NITRILE,FG TOUCH, 300, L|5.0|Box|15.92|79.6
1549675|1580 Medline Industries Inc|2024-07-08|FG TOUCH NITRILE EXAM GLOVES, 100CT, SM|5.0|Box|8.58|42.9
1549676|1580 Medline Industries Inc|2024-07-08|ELECTRODE,ECG,TAB,10/CARD,5000/CS, ADULT|5.0|Package|2.71|13.55
1549696|1580 Medline Industries Inc|2024-07-08|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|2.0|Box|29.33|58.66
1550504|1580 Medline Industries Inc|2024-07-08|LOOP, VESSEL RED MINI|1.0||17.11|17.11
1550601|1580 Medline Industries Inc|2024-07-06|Freight|0.0||0.0|18.66
1550786|1580 Medline Industries Inc|2024-07-06|SUTURE, 2-0 SILK FS 18IN|3.0||20.03|60.09
1550800|1580 Medline Industries Inc|2024-07-05|Freight|0.0||0.0|12.68
1551233|1580 Medline Industries Inc|2024-07-05|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|10.0|Pair|1.48|14.8
1551234|1580 Medline Industries Inc|2024-07-05|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|10.0|Pair|1.48|14.8
1551235|1580 Medline Industries Inc|2024-07-05|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|10.0|Pair|1.48|14.8
1551236|1580 Medline Industries Inc|2024-07-05|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 8.|10.0|Pair|1.48|14.8
1551257|1580 Medline Industries Inc|2024-07-05|"Littmann Classic II Infant Stethoscope, Black Tube, 28"""|5.0|Each|93.04|465.2
1551283|1580 Medline Industries Inc|2024-07-05|GLOVE,EXAM,NITRILE,FG TOUCH, 300, M|5.0|Box|15.92|79.6
1551284|1580 Medline Industries Inc|2024-07-05|GLOVE,EXAM,NITRILE,FG TOUCH, 300, L|10.0|Box|15.92|159.2
1551286|1580 Medline Industries Inc|2024-07-05|PLATE,PAPER,9 IN|1.0|Bag|22.36|22.36
1551657|1580 Medline Industries Inc|2024-07-05|SUTURE, 2-0 SILK FS 18IN|2.0||20.03|40.06
1551658|1580 Medline Industries Inc|2024-07-05|PACK, KIDNEY TRANSPLANT CUSTOM|1.0||127.0|127.0
1551696|1580 Medline Industries Inc|2024-07-04|Freight|0.0||0.0|43.35
1551702|1580 Medline Industries Inc|2024-07-04|Freight|0.0||0.0|13.72
1551707|1580 Medline Industries Inc|2024-07-04|Freight|0.0||0.0|11.2
1551725|1580 Medline Industries Inc|2024-07-04|SOLUTION INHALATION STER H2O 2000ML|150.0|Case|33.0|4950.0
1551757|1580 Medline Industries Inc|2024-07-04|Freight|0.0||0.0|15.49
1551853|1580 Medline Industries Inc|2024-07-04|INFUSOR PRESSURE SLEEVE WITH STOPCOCK VALVE LATEX FREE DISPOSABLE 1000ML|12.0|Each|12.72|152.64
1551999|1580 Medline Industries Inc|2024-07-03|Freight|0.0||0.0|11.73
1552003|1580 Medline Industries Inc|2024-07-03|Freight|0.0||0.0|25.42
1552005|1580 Medline Industries Inc|2024-07-03|Freight|0.0||0.0|14.1
1553136|1580 Medline Industries Inc|2024-07-03|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|2.0||83.8|167.6
1553162|1580 Medline Industries Inc|2024-07-03|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.8|83.8
1553169|1580 Medline Industries Inc|2024-07-03|SUTURE, 2-0 SILK FS 18IN|1.0||20.03|20.03
1553181|1580 Medline Industries Inc|2024-07-03|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
1559009|1580 Medline Industries Inc|2024-06-29|Freight|0.0||0.0|273.66
1559011|1580 Medline Industries Inc|2024-06-29|Freight|0.0||0.0|14.81
1559013|1580 Medline Industries Inc|2024-06-29|Freight|0.0||0.0|14.57
1559095|1580 Medline Industries Inc|2024-06-29|Freight|0.0||0.0|23.5
1559138|1580 Medline Industries Inc|2024-06-29|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
1559139|1580 Medline Industries Inc|2024-06-29|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
1559339|1580 Medline Industries Inc|2024-06-29|HOLDER NEEDLE CRILE-WOOD STERILE 6IN|3.0|Case|106.65|319.95
1559390|1580 Medline Industries Inc|2024-06-29|RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM|1.0||1182.0|1182.0
1559397|1580 Medline Industries Inc|2024-06-29|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
1559424|1580 Medline Industries Inc|2024-06-28|Freight|0.0||0.0|25.46
1559439|1580 Medline Industries Inc|2024-06-28|Freight|0.0||0.0|25.42
1559441|1580 Medline Industries Inc|2024-06-28|Freight|0.0||0.0|23.47
1559508|1580 Medline Industries Inc|2024-06-28|BANDAGE GZ 6 PLY BULKEE II 4.5INX4.1YD|33.0|Case|59.74|1971.42
1561641|1580 Medline Industries Inc|2024-06-28|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|8.0|Box|14.75|118.0
1561662|1580 Medline Industries Inc|2024-06-28|Vaginal Speculums: KleenSpec 590 Series Vaginal Speculum, Disposable, Size MCent|1.0|Case|134.6|134.6
1561669|1580 Medline Industries Inc|2024-06-28|BP Cuffs: FlexiPort Reusable 1-Tube Blood Pressure Cuff, Screw Connector, Adult,|1.0|Each|8.7|8.7
1562205|1580 Medline Industries Inc|2024-06-28|SUTURE, 2-0 SILK FS 18IN|1.0||20.03|20.03
1563151|1580 Medline Industries Inc|2024-06-27|TUBING STERILIZATION STEAM AND GAS PAPER/POLY 8INX100FT|2.0|Case|58.27|116.54
1563156|1580 Medline Industries Inc|2024-06-27|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1367.9|1367.9
1564209|1580 Medline Industries Inc|2024-06-26|CAP SHAMPOO CONDITIONER READYBATH|15.0|Case|48.28|724.2
1564924|1580 Medline Industries Inc|2024-06-26|Skin Prep Applicators: BD ChloraPrep Hi-Lite Orange 10.5 mL Skin Prep Applicator|20.0|Each|3.78|75.6
1565721|1580 Medline Industries Inc|2024-06-26|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED P-3|1.0||89.45|89.45
1565729|1580 Medline Industries Inc|2024-06-26|SUTURE, 3-0 SILK RB-1 30IN BRAIDED BLACK|1.0||60.93|60.93
1565764|1580 Medline Industries Inc|2024-06-26|RELOAD, ENDO GIA MED THICK PURPLE 45MM|2.0||930.0|1860.0
1565800|1580 Medline Industries Inc|2024-06-26|RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM|1.0||1182.0|1182.0
1566071|1580 Medline Industries Inc|2024-06-25|Freight|0.0||0.0|44.0
1566121|1580 Medline Industries Inc|2024-06-25|Freight|0.0||0.0|65.09
1568426|1580 Medline Industries Inc|2024-06-24|CATH, COUNCIL 20FR|2.0||148.8|297.6
1568448|1580 Medline Industries Inc|2024-06-24|PACK, KIDNEY TRANSPLANT CUSTOM|1.0||90.96|90.96
1568648|1580 Medline Industries Inc|2024-06-22|Freight|0.0||0.0|10.8
1568657|1580 Medline Industries Inc|2024-06-22|EXTENDER TB MICROTAINER|10.0|Case|44.04|440.4
1568688|1580 Medline Industries Inc|2024-06-22|STETHOSCOPE SGL HEAD DISP LF YELLOW|30.0|Case|33.87|1016.1
1568834|1580 Medline Industries Inc|2024-06-22|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|5.0|Pair|1.36|6.8
1568886|1580 Medline Industries Inc|2024-06-22|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.86|18.6
1568969|1580 Medline Industries Inc|2024-06-21|FIELD STERILE TISSUE-POLY-TISS 18X26|4.0|Case|61.79|247.16
1568991|1580 Medline Industries Inc|2024-06-21|TAPE SURG LF TRANSPORE WHT 1INX1.5YD|15.0|Case|135.2|2028.0
1569069|1580 Medline Industries Inc|2024-06-21|Freight|0.0||0.0|119.19
1569574|1580 Medline Industries Inc|2024-06-21|TUBING STERILIZATION STEAM AND GAS PAPER/POLY 8INX100FT|1.0|Case|58.28|58.28
1569578|1580 Medline Industries Inc|2024-06-21|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1367.9|1367.9
1569618|1580 Medline Industries Inc|2024-06-21|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 8.|1.0|Box|68.2|68.2
1570097|1580 Medline Industries Inc|2024-06-21|SUTURE, 2-0 SILK FS 18IN|1.0||20.03|20.03
